id,text_id,annotator_id,minority_id,negative_emotions,call_to_action,source_of_knowledge,irony_sarcasm,topic,text,rating,sentiment,text_length,word_count,text_clean
13302,24834,8,71,True,True,1,True,11, Jeżeli ktoś ma długi nos albo piwne oczy to też nie znaczy jeszcze jest  Żydem,0,0,79,15,długi nos piwny oko znaczyć żyd
5550,6391,3,72,True,True,1,True,10, dla wszystkich równie oczywisty jak na przykład konieczność usunięcia z kraju  Niemców,0,0,87,12,równie oczywisty przykład konieczność usunięć kraj niemiec
155,62,14,0,True,True,0,True,0, Zgodnie z zaleceniem Adolfa Eichmanna pracujący przy eksterminacji więźniowie głównie  Żydzi mieli być mordowani po każdej większej akcji likwidowania zwłok,0,0,157,20,zgodnie zalecenie adolf eichmanny pracować eksterminacja więźniowie głównie żydzieć mieć mordować każdy duży akcja likwidować zwłoki
7312,24467,3,51,True,True,1,True,10,  Bo może jestem głupia wiesz jestem feministką  niejako z urzędu muszę być głupią brzydką  lesbijką,1,1,100,15,   głupia wiedzieć feministka niejako urząd musieć głupi brzydka lesbijka
1202,53102,12,71,True,True,0,True,0, Wpis przytoczony przez agencję informacyjną pisma  Jerusalem Post mówi  m  in Syjonizm jest rasistowską ideologią w której  żydzi posiadają wyższość wobec innych ras i religii,0,0,176,25,wpis przytoczyć agencja informacyjny pismo jerusal post mówić in syjonizm rasistowski ideologia żydzieć posiadać wyższość wobec rasa religia
15214,124740,4,72,True,True,1,True,1, Referat o stanie i potrzebach przygotowań zbrojnych na Górnym Warszawa  1920 tajne w pracy zbiorowej pod redakcją Zbigniewa Kapały Nie tylko o Korfantym Bytom  2000 Czyli nieprawdą jest to co piszesz po stronie niemieckiej walczyli w większości  Niemcy,0,0,253,38,referat stan potrzeba przygotowanie zbrojć górny warszawa    tajny praca zbiorowy redakcja zbigniewać kapać korfanty byt    nieprawda piszesz strona niemiecki walczyć większość niemcy
5361,126276,3,71,True,True,1,True,8, Wierzac zrodlom  zydowskim  nie bylo zadnych ofiar smiertelnych po stronie arabskiej,0,0,85,11,wierzac zrodlom zydowski ofiara smiertelny strona arabski
1511,60843,12,14,True,True,1,True,16,  Arab zamknal w mieszkaniu swoja zone poniewaz,1,1,47,7,   arab zamknal mieszkanie swój zony
8214,122821,6,71,True,True,1,True,2, Chwala  Zydowi ale on to zrobil za pieniadze,2,1,45,8,chwala zyd zrobil pieniaga
5636,157793,3,31,True,True,1,True,11, Jak typowy katolicki  talib widzisz kobiety jako bezmózgie istoty myślące waginą,2,1,81,11,typowy katolicki talib widzieć kobieta bezmózgi istota myślące wagina
4547,60247,5,71,True,True,2,True,10, Przed wyjazdem z Jedwabnego idę zobaczyć miejsce w którym zginęli  Żydzi,0,0,73,11,wyjazd jedwabny iść zobaczyć miejsce zginąć żydzieć
8289,24737,6,71,True,True,1,True,3, Polska propozycji nie przyjęła i o przekazanie Madagaskaru dla  przesiedlkenia  Żydów europejskich,0,0,99,12,polski propozycja przyjąć przekazać madagaskaro przesiedlkeć żyd europejski
8496,5783,2,77,True,True,2,True,1,  nie interesuje mnie co zrobili Amerykanie czy  Rosjanie,0,0,57,8,   interesować zrobić amerykanie rosjanie
1984,83614,11,71,True,True,1,True,18, nawet  Żyd prędzej by wydał innego,1,1,35,6,żyd prędko wydać inny
5864,12473,3,77,True,True,1,True,10, Ten link przedstawia jedyny film nagrany jeszcze przed przyjazdem służb ratunkowych którego  Rosjanie nie zdołali skonfiskować,0,0,127,16,linkć przedstawiać jedyny film nagrany przyjazd służba ratunkowy rosjanie zdołać skonfiskować
6496,147522,6,72,True,True,1,True,8,  Niemcy użyli w walkach  4 sztuk ze stworzonej  13 sierpnia  1944 roku kompanii  PzStuMrKp  1000,0,0,97,15,   niemiec użyć walka    sztuka stworzony    sierpć    kompania pzstumrkp
14144,55916,8,71,True,True,1,True,1,  Liberscu został uratowany w Rumunii przez królową matkę Helenę nazywaną rumuńskim Wallenbergiem z racji masowego  ratowanai tamtejszych  Żydów,0,0,144,18,   liberscu uratować rumunia królowy matka helena nazywać rumuński wallenbergie racja masowy ratowanai tamtejszy żyd
1294,24040,14,14,True,True,0,True,0,  Re  O podboju  Egitu przez  Arabów słów kilka,0,0,47,8,   r podbój egit arab słowo
4372,6393,3,72,True,True,1,True,1, Otóz w kwietniu  1943  Niemcy przystąpili do  ostatecznego rozwiązania kwestii,0,0,79,10,otóz kwiecień     niemiec przystąpić ostateczny rozwiązać kwestia
1774,72062,11,71,True,True,0,True,6,  Zyd bedzie pochlebca i przyjacielem dopóki ciagnie z goja korzysci,2,1,68,10,   zyda pochlebca przyjaciel dopóki ciagnie goja korzyscieć
1701,69901,11,71,True,True,0,True,18,  W roku  1998 powstała w Centrum wystawa edukacyjna  Żydzi w Polsce,0,0,68,11,      powstać centrum wystawa edukacyjny żydzieć Polska
9630,61830,6,71,True,True,1,True,1, Zrozumienie historii  Żydów europejskich jest  bardzo ważne dla zrozumienia całości dziejów Europy,0,0,99,12,zrozumienie historia żyd europejski ważny zrozumieć całość dzieje europa
13440,30225,8,71,True,True,1,True,4, Bojówki takie działają nadal i nie ma praktycznie dnia aby niemieckie media nie donosiły o antysemickich ekscesach w postaci profanacji  żydowskich cmentarzy malowania swastyk w miejscach publicznych czy też niszczenia  tzw kamieni pamięci,0,0,240,33,bojówka działać nadal praktycznie dzień niemiecki media donosić antysemicki ekscesach postać profanacja żydowski cmentarz malować swastyk miejsce publiczny niszczeć kamień pamięć
13557,35958,8,51,True,True,1,True,11,  Homoseksualizm jest dozwolony zadecydowali  Żydzi konserwatywni  USA zamiast Dnia jest Miesiąc  Gejów,0,0,103,12,   homoseksualizm dozwolć zadecydować żydzieć konserwatywnia usa zamiast dzień miesiąc gej
9137,36204,6,79,True,True,1,True,1,  gt ale zaraz wkrótce i  Ukaińców i  Białorusinów a potem beda kolejne  Katynie  gt  nr  3  5  100  100029  itp,0,0,112,20,   gt zaraz wkrótce ukaińca białorusin potem kolejny katyć gt numer           i tym podobne
6972,54013,3,72,True,True,1,True,1, Dziewczynki musiały się ukrywać bo  Niemcy zagrozili i one znajdą się w więzieniu,0,0,82,13,dziewczynka musieć ukrywać niemiec zagrozić znajdą więzienie
11421,80441,5,51,True,True,2,True,6, weź chłoptasiu sie nie ośmieszaj Polonia kupiła Groclin jako cały klub więc mogła  sobię nazwe dać jaką chciała nawet Jesteś  gejem i nie porównuj tych dwóch klubów do  siebie,2,1,176,29,wziąć chłoptasiu ośmieszać polonia kupić groclin klub móc sobić nazwe dać jaki chcieć być gej porównuj dwa klub siebie
7017,135902,2,72,True,True,2,True,1,  gt Luksemburgowie  np byli mało  znaczoncymi  grofami hrabstwa  Limburg a po tym Luksemburg i trudno ich jednoznacznie okreslić jako  Niemcow,0,0,143,20,   gt luksemburg na przykład znaczoncy grof hrabstwo limburg luksemburg trudno jednoznacznie okreslić niemcow
5268,79239,2,88,True,True,2,True,10,  te  darmozjady  nie potrafią niczego docenić,2,1,46,6,   darmozjada potrafić nic docenić
359,30475,10,0,True,True,0,True,0,"Uwielbiam nosić rzeczy mojego faceta, tonąć w jego ogromniastych bluzach, narzucać rano jego koszule na nagie ciało i czuć jego zapach... Czuję się wtedy, jakby mnie całą otulał :)

Spodni jeszcze nie próbowałam, ale chyba bym przeleciała cała przez jedną nogawkę ;)

No więc? Czy powinnam się martwić? Może leczyć ewentualnie?",0,0,327,51,"uwielbiać nosić rzecz mój facet tonąć ogromniasty bluza narzucać rano koszula nagi ciało czuć zapach czuć cały otulać 

 spodnie próbować być chyba przeleciać jeden nogawka 

 powinien być martwić leczyć ewentualnie"
745,118979,10,72,True,True,1,True,2,  Niemcy maja krotka pamiec nawet burmistrz Berlina Klaus  Wowereit ten co tak bardzo chlopcom  przaje nie wiedzial w ktorym dniu rozpoczela sie druga wojna swiatowa,1,1,165,25,   niemcy maj krotka pamiec burmistrz Berlin klaus wowereit chlopcom przawać wiedzial dzień rozpoczel drugi wojna swiatowy
1794,72931,11,71,True,True,0,True,3, Przed wojną wydana została książka Szlachta polska pochodzenia  żydowskiego teraz wznowiona,0,0,92,11,wojna wydać zostać książka szlachta polski pochodzenie żydowskiy wznowić
14411,58201,8,71,True,True,1,True,1, Jeszcze dziwniejsze jest poparcie  żydów których tysiące zginęły w chorwackich obozach koncentracyjnych i w rękach albańskich nazistów kosowskich,1,1,146,18,dziwny poparcie żyd tysiąc zginąć chorwacki oboze koncentracyjny ręka albański nazista kosowski
4496,29392,2,31,True,True,2,True,8, Nie wszyscy terroryści są  muzułmanami,2,1,39,5,terrorysta muzułmana
6335,51228,5,72,True,True,2,True,1, Ludzi którzy nie znaleźli sobie kąta  Niemcy gromadzili w obozach przejściowych  37,0,0,84,12,człowiek znaleźć kąta niemiec gromadzić oboze przejściowy
627,110447,10,72,True,True,1,True,5,  Niemcy jak mało który naród dał się  zindokrtynizować na własne jakże ochocze,1,1,79,12,   niemcy naród dać zindokrtynizować własny jakże ochoczy
7780,19044,2,88,True,True,2,True,10,  kiedy dookoła pełno niepozmywanych garów dziwnych obiektów kulinarnych sprzed  3 dni choćby się waliło i paliło mój  ekspresik do kawy zawsze lśni i czeka na mnie w umowionym miejscu dostaję się do niego bez szwanku na ubranku w saloonie także jestem czyścioszkiem bo choćby koce na kanapie kłębiły się w nieładzie z wczorajszymi okruchami pysznych ciastek powstrzymam się przed ich wyjadaniem jak to  brudasy robią,0,0,417,65,   dookoła pełno niepozmywany gar dziwny obiekt kulinarny sprzed    dzień choćby walić palić ekspresik kawa lśnia czekać umowioć miejsce dostawać szwank ubranko saloona czyścioszk choćby koc kanapa kłębić nieład wczorajszy okruch pyszny ciastka powstrzymać wyjadanie brudasa robić
9228,30794,6,77,True,True,1,True,11,  W mediach tylko dwa tematy pogrzeb na Wawelu i zachowanie  Rosjan jacy wspaniali dobroduszni pomocni,2,1,102,15,   media temat pogrzeb wawel zachować rosjanin jacy wspaniać dobroduszny pomocn
487,13645,14,78,True,True,0,True,0, Koło dziewiątej rozmawiałem z kilkoma kumplami i widział nas  ukrainiec a o pierwszej już podjechała suka i zaczęło się ojcowskie napominanie i oferta nowego zajęcia,0,0,166,25,koło dziewiąty rozmawiać być kilka kumpl widzieć ukrainiec pierwszy podjechać suka zacząć ojcowski napominanie oferta nowy zajęcie
6283,69341,6,71,True,True,1,True,10, czy juz ktos znalazl  Zyda ktoremu mozna by podziekowac za smiertelne narazanie  siebie i rodziny i uratowanie zycia Polakowi na Kresach,2,1,137,21,znalazl zyda ktory podziekowac smiertelny narazanie siebie rodzina uratować zycie polak kres
15018,68203,4,71,True,True,1,True,10, Mało kto wysysa antysemityzm z mlekiem matki jak to pięknie ujmują niektórzy  żydowscy prominenci za to nabyć niechęć owszem można,0,0,131,20,wysysać antysemityzm mleko matka pięknie ujmować niektóry żydowski prominent nabyć niechęć
4488,56095,3,72,True,True,1,True,3, przecież nie trzeba być zeby patrzac na DONALDA nie zauwazyc w nim typowego  szkopa,1,1,84,14,patrzac donalda zauwazyc typow szkopa
7020,135902,2,72,True,True,2,True,1,  kiedy ta dynastia w do  dzisiej zagadkowy sposób została wybrano na trony państw Europy z ugruntowanym  jednowładztwem i  kiedy zostali królami  Niemiec i cesarzami Cesarstwa Rzymskiego,0,0,187,26,   dynastia dzisi zagadkowy zostać wybrać tron państwo Europa ugruntowanym jednowładztwo zostać króla niemiec cesarz cesarstwo rzymski
15211,59514,4,31,True,True,1,True,13, Najwięcej jest wśród nich kobiet które wyszły lub chcą wyjść za mąż za  muzułmanina,0,0,84,14,najwięcej kobieta wyjść chcieć wyjść mąż muzułmanin
5914,42352,5,77,True,True,2,True,10,  2  m czyli nie  1100m jak podał ten  Rosjanin w podanym linku,0,0,63,12,     podać rosjanin podany linek
12147,65385,3,31,True,True,1,True,11,  Islamiści bardzo często są oburzeni na innych ale sami znieważają innych  bez żadnych zahamowań  bez skrupułów,2,1,112,16,   islamiść oburzć sam znieważać zahamowanie skrupuł
1840,74710,11,71,True,True,1,True,18, Nie dlatego człowiek tylko dlatego  żyd,1,1,40,6,człowiek żyd
6301,51228,5,72,True,True,2,True,1, Podobne lub gorsze obrazy fotografowali  Niemcy gdy przyjeżdżali do napadniętych miejscowości na interwencję Polaków,0,0,117,14,podobny zły obraz fotografować niemiec przyjeżdżać napadnięty miejscowość interwencja polak
4116,62,1,71,True,True,2,True,1,  Żydzi powrócili do planów buntu by  nie poddać się  bez walki,0,0,63,11,   żydzieć powrócić plan bunt poddać walka
14201,57173,8,72,True,True,1,True,1,  Od aliantów nie wyszło nic prócz słów protestu lub groźby ale ich odpowiedzialność jest zupełnie innego rodzaju i w razie  nie można jej porównywać z odpowiedzialnością  Niemców,1,1,179,27,   aliant wyjść prócz słowo protest groźba odpowiedzialność zupełnie inny rodzaj porównywać odpowiedzialność niemiec
388,41696,12,76,True,True,0,True,0,  No to twój brat ma u  ignora przerąbane Triumf  Gruzinów nad Rosją zmniejszył do rozmiarów zwykłego trywialnego zwycięstwa,0,0,124,18,   brat ignora przerąbać triumfa gruzin rosja zmniejszyć rozmiar zwykły trywialny zwycięstwo
11722,15996,2,88,True,True,2,True,10, tego uroku nie popsują nam  niemcy  rosjanie a zwłaszcza nasi nie zawsze godnie zachowujący się rodacy zwłaszcza ci którzy przyjeżdzają na  7 dni,0,0,146,23,urok popsować niemcy rosjanie zwłaszcza godnie zachowuć rodak zwłaszcza przyjeżdzać    dzień
868,130090,10,12,True,True,0,True,0,  arnold7 napisał  gt  Kiedy dwoch  Slazakow rodzonych,0,0,54,7,   arnold napisać gt dwoch slazakow rodzony
1675,69224,11,71,True,True,0,True,18, Gmina wyznaniowa i Fundacja Ochrony Dziedzictwa Kultury  Żydów zwróciły się do mieszkańców i,0,0,93,13,gmina wyznaniowy fundacja ochrona dziedzictwo kultura żyd zwrócić mieszkaniec
11483,75403,5,71,True,True,2,True,10, co sie dzieje z  zydami europejskimi zarowno przed  1939 rokiem jak i w czasie wojny,0,0,85,15,dziać zyda europejski zarowno    rok czas wojna
10040,52886,2,88,True,True,2,True,10,  Bo  Niemcy dla dramaturga są  nieciekawi a Szwedzi do Moskwy nie doszli,0,0,73,12,   niemc dramaturg nieciekawić szwedzić moskwy dojść
1353,24335,14,14,True,True,0,True,0,  No i nastąpiło to rok po przegranej przez  Arabów wojnie z akurat Izraelem walczącym akurat francuskim sprzętem,0,0,113,17,   nastąpić rok przegrać arab wojna akurat izrael walczącym akurat francuski sprzęt
9656,61830,6,71,True,True,1,True,1,  Gdyby Hitler napotkał na opór wobec swojej antyżydowskiej polityki wobec pozbywania się  Żydów z sądów lekarzy wobec wyrzucania z uniwersytetów niemieckich które zawsze chlubiły się swoją autonomią  gdyby zaprotestowano w Niemczech przeciwko usuwaniu z uczelni laureatów nagrody Nobla to może historia potoczyłaby się inaczej,0,0,327,44,   hitler napotkać opór wobec swój antyżydowski polityka wobec pozbywania żyd sąd lekarz wobec wyrzucać uniwersytet niemiecki chlubić swój autonomia zaprotestować niemczy przeciwko usuwać uczelnia laureat nagroda nobel historia potoczyć by inaczej
215,3261,14,71,True,True,0,True,0, Bog nie powolal  Zydow do pelnienia swej misji w w formie tajnej organizacji,0,0,77,13,bog powolal zydow pelnieć swój misja forma tajny organizacja
1900,77622,11,10,True,True,0,True,15,  Romek faktycznie nie pracuje w Przeglądzie ale jest z tą redakcją związany,0,0,76,12,   romek faktycznie pracować przegląd ten redakcja związać
14299,57863,8,71,True,True,1,True,1, Autorzy  żydowscy poruszający ten temat przywołują następujący argument,0,0,72,8,autor żydowski poruszać temat przywoływać następujący argument
161,334,14,77,True,True,0,True,0,  Nie lubie hokeja wolę figurową jazdę  Rosjanek na lodzie ale  nie mam stosownych linków na  Youtube podpowiedzcie proszę bardzo,0,0,129,19,   lubać hokej wola figurowy jazda rosjanek lód stosowny link youtuby podpowiedzcie prosić
9098,61809,6,72,True,True,1,True,1,  W lipcu  1942  r  Niemcy rozpoczęli  tzw Wielką Akcję w czasie której wysłali do obozów zagłady  ok,0,0,101,17,   lipiec     niemiec rozpocząć wielki akcja czas wysłać obóz zagłada
12698,127134,3,12,True,True,1,True,11, Najlepszym obecnie przykładem takich postaw wśród  Ślązaków jest posiadanie przez nich podwójnego obywatelstwa dobrze jest mieć dwa cukierki zamiast jednego,0,0,157,20,dobry obecnie przykład postawa ślązaek posiadać podwójny obywatelstwo mieć cukierka zamiast jeden
6900,56119,2,71,True,True,2,True,1, Musieliście zabrać do  siebie nie wiem czy to słuszne zniknął kolejny na obecność  Żydów w Galicji,0,0,99,16,musieliście zabrać siebie wiedzieć słuszny zniknąć kolejny obecność żyd galicja
4465,69175,5,71,True,True,2,True,1,  Nie znam ani jednego wypadku  Judenrat bezinteresownie pomógł któremuś  Żydowi,0,0,80,10,   znać jeden wypadek judenrat bezinteresownie pomóc któremuś żydowi
14482,60902,8,72,True,True,1,True,1, ale i zrujnował kraj zburzył jego stolicę skazał ogromną część ludności polskiej na niewolniczą prace dla  Niemiec,1,1,115,17,zrujnować kraj zburzyć stolica skazać ogromny część ludność polski niewolniczy praca niemiec
12201,57172,3,71,True,True,1,True,1, Wiadomo nam było o działaniu zdrajców we wszystkich skupiskach  żydowskich,2,1,75,10,wiadomo działać zdrajca skupisk żydowski
5721,147724,3,77,True,True,1,True,1, Wojsko polskie dostalo rozkaz  Z  sowietami  nie walczyc,0,0,57,8,wojsko polski dostalo rozkaz sowiet walczyc
6807,39220,3,51,True,True,1,True,12, Był taki program Ewy Drzyzgi w którym zdecydowała się wystąpić para  gejów,0,0,75,12,program ewy drzyzgi zdecydować wystąpić para gej
12610,71464,4,71,True,True,1,True,1,  Jakby w odpowiedzi na to wezwanie w  1902  r odbył się w Mińsku Litewskim  Wszechrosyjski Zjazd  Żydowski o wyraźnym charakterze nacjonalistycznym postulujący narodową ofensywę w krajach  golusu  golus nieżydowski  ALS,0,0,220,30,   odpowiedź wezwać     odbyć mińsk litewski wszechrosyjski zjazd żydowski wyraźny charakter nacjonalistyczny postuluć narodowy ofensywa kraj golus golus nieżydowski als
9375,13380,6,71,True,True,1,True,5, Rabin powie to jest  kaleczny pokraczny wymagający uleczenia ale  Żyd,0,0,70,10,rabin powiedzieć kaleczny pokraczny wymagający uleczeć żyd
12095,157471,3,72,True,True,1,True,2,  P  S Niemieckie przestawienie się na rynki  azjatycke odbyło się kosztem ludności obniżenie stopy ale nie zniszczyło przynajmniej bazy przemysłowej nie wyprowadzono jak w  USA czy  GB całej produkcji do Azji i dało  Niemcom rosnącą z każdym rokiem relatywną niezależność od padającej  EU,0,0,289,43,   niemiecki przestawieć rynek azjatycke odbyć koszt ludność obniżyć stopa zniszczyć przynajmniej baza przemysłowy wyprowadzić usa gb cały produkcja azja dać niemiec rosnącą każdy rok relatywny niezależność padać eu
11111,102136,5,77,True,True,2,True,9,  I brzydki  rusek i,2,1,20,4,   brzydki rusek
461,12478,14,71,True,True,0,True,0, Nazwisko  Kostner Costner wystepuje na przyklad wsrod  niemieckojezycznych  Tyrolczykow z  Wloch a tam raczej trudno o  Zydow,0,0,126,17,nazwisko kostner costner wystepować przyklad wsrod niemieckojezyczny tyrolczykow wloch raczej trudno zydow
5831,39680,3,71,True,True,1,True,10, Będę teraz cyniczny i  gt zauważę  gt  gt  Żydów w Ameryce nikt nie  gt próbował  gt  gt wymordować,0,0,100,18,cyniczny gt zauważę gt gt żyd ameryka nikt gt próbować gt gt wymordować
1168,51856,12,71,True,True,0,True,0,  W tym samym czasie kardynal Glemp wstrzasnal ten kociol niezgody zarzucajac ze  Zydzi nadmiernie przesadzili liczbe ofiar Holocaustu,0,0,134,18,   sam czas kardynal glemp wstrzasnala kociol niezgoda zarzucajac zydzić nadmiernie przesadzić liczbe ofiara holocaust
14745,57126,4,71,True,True,1,True,1, Przypomniał zarazem w maju i czerwcu  1940 roku przy pracach porządkowych związanych z tworzeniem obozu Auschwitz zatrudniano przymusowo  300  Żydów z Oświęcimia których skierowała tam miejscowa Gmina,0,0,201,27,przypomnieć zarazem maj czerwiec    praca porządkowy związać tworzyć obóz auschwitz zatrudniać przymusowo     żyd oświęcimi skierować miejscowy gmina
9753,105022,6,71,True,True,1,True,8, Jeżeli chodzi o tradycję to istotnie Hitler był narodowcem i to jedyny prawicowy element w jego programie zresztą dość wątpliwy bo to sami hitlerowcy decydowali kto jest  Żydem,2,1,177,28,chodzić tradycja istotnie hitler narodowce jedyny prawicowy element program zresztą wątpliwy sam hitlerowiec decydować żyd
10512,124184,5,72,True,True,2,True,7, Ale dostał od  Jozy lanie połamał mu on rękę i  Niemcom i tak nie powiedział nic  W tej bijatyce  Joza został pocięty a  Eliska zszyła mu ranę co oczywiście jeszcze scementowało ich związek,0,0,190,33,dostać jozy lanie połamać ręka niemcom powiedzieć bijatyka joza pocięty eliski zszyć rana oczywiście scementować związek
10079,149528,2,77,True,True,2,True,8, Innym razem  sowieci puścili wojsko przez jezioro i wredni Finowie moździerzami potopili bractwo,0,0,97,13,inny raz sowieci puścić wojsko jezioro wrednia finowie moździerz potopić bractwo
7425,50283,4,71,True,True,1,True,2, Wielu autorów idzie zresztą dalej w ogóle nie ma w antysemityzmu wymyślili go bowiem sami  Żydzi gdyż chcą w ten sposób zdobyć wpływy i uzyskać różnego rodzaju profity ekonomiczne,0,0,180,29,autor iść zresztą daleko ogół antysemityzm wymyślić sam żydzieć chcieć zdobyć wpływy uzyskać różny rodzaj profit ekonomiczny
13670,41323,8,72,True,True,1,True,3,  W jednym z wrześniowych numerów  Lidovych  Novin  Luboą  Palata pisze obawy władz Czech i Polski co do następstw budowy centrum w kształcie proponowanym przez Związek Wypędzonych są jak najbardziej na miejscu bowiem wypędzenie milionów  Niemców  odarte z historycznego kontekstu jest czynem który postawi Czechów i Polaków w złym,1,1,331,48,   wrześniowy numer lidovy novin luboą palata pisać obawa władza czech Polska następstwo budowa centrum kształt proponowanym związek wypędzony bardzo miejsce wypędzeć milion niemiec odarty historyczny kontekst czyn postawić czech polak zły
8977,70827,6,71,True,True,1,True,1, Obecnie mózg sili się nad rozwiązaniem zagadki jak to się stało  Żydzi przeważnie inteligenci byli adwokaci większość oficerów była przed wojną adwokatami sami przykładali rękę do zagłady swych braci,0,0,200,29,obecnie mózg sić rozwiązanie zagadka stać żydzieć przeważnie inteligent adwokata większość oficer wojna adwokata sam przykładać ręka zagłada swój brat
6707,63,6,78,True,True,1,True,8, Siedzieliśmy po kilku we wsi i czekaliśmy na  Ukraińców,1,1,56,9,siedzieć być wieś czekać być ukraińiec
9126,5254,6,71,True,True,1,True,11,  verdana napisała  gt Prawdę mowiąc komentarz  No co komu ci  Żydzi przeszkadzali jest dokladnie  t  gt  akim komentarzem jaki powinno się usłyszeć,0,0,148,22,   verdana napisać gt prawda mowić komentarz kto żydzieć przeszkadzać dokladć gt aki komentarz usłyszeć
175,18395,14,71,True,True,2,True,18,"Kenia-wybuch gazu.Okolo 100 zabitych.

Zanzibar-Tanzania.Prom.197 utonelo.

Jedna osoba zginęła, a wiele zostało rannych w wyniku eksplozji pieca, do jakiej doszło w zakładzie utylizacji odpadów nuklearnych w Marcoule na południu Francji 

Rosja-Aleksandr Galimow.Zmarl.

-- 

Igor_uk:Bywszy Zydem sie urodzil,Zydem zdechnie!-jestem dumny.

Re:bywszy1:Ajgor Rosjaninem(???)sie urodzil,kacapem zdechnie!

igor_uk-Kumpel Assada i Khadafiego oraz Erdogana:

:majka,wybacz,ale w sprawie sciagania wojsk mam calkiem inna informacje.I mam duzo medali!",2,1,545,61,"keniawybuch gazuokolo zabity 

 zanzibartanzaniapr utonelo 

 osoba zginąć zostać ranny wynik eksplozja piec jaki dojść zakład utylizacja odpad nuklearć marcouł południe francja 

 rosjaaleksandr galimowzmarl 

 

 igorukbywsz zyd urodzilzydem zdechniejesto dumny 

 rebywszyajgor rosjaninems urodzilkacap zdechnie 

 igorukkumpel assadać khadafiy erdogać 

 majkawybaczal sprawa sciagać wojsko calk informacjei medal"
4635,807,5,71,True,True,2,True,10,  Na kirkucie kopią  duże doły i tam grzebią  W ciągu całego dnia wynajdywano  Żydów w najrozmaitszych kryjówkach,0,0,113,17,   kirkucie kopać duży doła grzebić ciąg cały dzień wynajdywać żyd najrozmaitszy kryjówk
1597,68337,11,71,True,True,0,True,2, Jak mordowano Polaków Przypomnijmy tu również jak oceniał rolę  Żydów w polskiej bezpiece znający problematykę stosunków  polsko  żydowskich po  1944 roku  żydowski publicysta z  USA John  Sack,2,1,194,27,mordować polak przypomnić oceniać rola żyd polski bezpieka znać problematyka stosunki polski żydowski    żydowski publicysta usa John sack
1466,59762,12,14,True,True,0,True,0, Kongres zaniepokojony zarządzaniem portami  USA przez  Arabów Waszyngton PAP Mimo protestów członków Kongresu administracja prezydenta Busha zatwierdziła transakcję dzięki której państwowa firma ze Zjednoczonych Emiratów Arabskich będzie zarządzała kilkoma największymi amerykańskimi portami,0,0,292,32,kongres zaniepokoić zarządzać porta usa arab waszyngton pap protest członek kongres administracja prezydent bush zatwierdzić transakcja dzięki państwowy firma zjednoczonych emirat arabski zarządzać kilka największy amerykański poret
4525,51107,5,78,True,True,2,True,9, nie bylo zupelnie mowy o  Ukraincach,0,0,37,6,zupelć mowa ukrainc
5592,31573,5,77,True,True,2,True,4,  Oj długa przed Wami  Rosjanami Igor droga do normalnego społeczeństwa ale może nauczycie się,2,1,94,14,   oj długi rosjana Igor droga normalny społeczeństwo nauczycie
159,225,14,0,True,True,0,True,0, Uważam naprawdę warto kupić bilet i spędzić w  Romie wyjątkowy wieczór,0,0,71,11,uważać naprawdę warto kupić bilet spędzić rom wyjątkowy wieczór
14838,90207,4,51,True,True,1,True,13, Biedne są dzieci  lesbijek i,1,1,29,5,biedny dziecko lesbijka
4598,8973,3,77,True,True,1,True,3,  Rosjanin to miły serdeczny człowiek który wiele lat był zastraszany,0,0,69,10,   rosjanin miły serdeczny człowiek rok zastraszać
1767,71769,11,88,True,True,0,True,2, Jednocześnie  17 proc uznaje wielu Polaków ratowało a zarazem wielu prześladowało  Żydów,0,0,89,12,jednocześnie    proc uznawać polak ratować zarazem prześladować żyd
12179,57172,3,71,True,True,1,True,1, Tymi szmalcownikami byli głównie  żydowscy szmuglerzy,0,0,54,6,ten szmalcownik głównie żydowski szmugler
5657,43349,3,71,True,True,1,True,10, kościół katolicki zabierze  żydom to co  wg kościoła dostało im się  niesłusznie,0,0,81,12,kościół katolicki zabrać żyd według kościół dostać niesłusznie
1074,19045,14,71,True,True,0,True,0, Otwarcie mówi o tym jest  Żydem i tak powinno być,0,0,50,10,otwarcie mówić żyd
12741,148630,3,31,True,True,1,True,11, dzień  5 godzina  6  30 zwlekamy się z nad ranem znowu zamiast telefonu obudził nas o wiele wcześniej głos  muzułmanina nawołujacego do modlitwy swoich kolegów ha ha a my właśnie na dziś rano zaplanowaliśmy sobie spacer koło meczetu znajduje się on o rzut beretem od naszego hotelu więc poranne modlitwy imama wprowadziły nas w klimat wycieczki,0,0,345,56,dzień    godzina      zwlekać rano zamiast telefon obudzić wcześnie głos muzułmanin nawołujacego modlitwa swój kolega ha ha rano zaplanować być spacer koło meczet znajdować rzut beret hotel poranny modlitwa imama wprowadzić klimat wycieczka
